topology-name,topologies-per-dim-1,topologies-per-dim-2,dimension-type-1,dimension-type-2,dimensions-count,units-count-1,units-count-2,link-latency-1,link-latency-2,link-bandwidth-1,link-bandwidth-2,nic-latency-1,nic-latency-2,router-latency-1,router-latency-2,hbm-latency-1,hbm-latency-2,hbm-bandwidth-1,hbm-bandwidth-2,hbm-scale-1,hbm-scale-2,links-count-1,links-count-2,scheduling-policy,endpoint-delay,active-chunks-per-dimension,preferred-dataset-splits,boost-mode,all-reduce-implementation,all-gather-implementation,reduce-scatter-implementation,all-to-all-implementation,collective-optimization
Hierarchical,FullyConnected,FullyConnected,N,N,2,4,2,294,109,139.8,187.4,0,0,4,6,398,447,200,266,1,0,7,7,FIFO,8,1,4,0,ring_ring,direct_direct,ring_ring,oneRing,localBWAware
Hierarchical,FullyConnected,Switch,N,N,2,8,2,187,191,67.3,243.1,0,0,3,6,45,61,269,66,1,0,7,1,LIFO,9,1,13,0,oneDirect,doubleBinaryTree_doubleBinaryTree,oneDirect,ring_ring,localBWAware
Hierarchical,Switch,FullyConnected,P,P,2,7,3,163,223,208.4,21.8,0,0,2,7,295,368,113,116,1,0,1,7,FIFO,8,1,6,1,ring_ring,ring_ring,ring_ring,direct_direct,baseline
Hierarchical,FullyConnected,FullyConnected,P,P,2,4,3,11,401,62.5,222.7,0,0,5,9,121,53,65,26,0,1,7,7,FIFO,1,1,7,0,oneDirect,doubleBinaryTree_doubleBinaryTree,ring_ring,ring_ring,localBWAware
Hierarchical,Switch,Switch,P,P,2,8,8,264,191,146.1,40.8,0,0,0,0,170,122,448,47,1,0,1,1,LIFO,9,1,5,0,ring_ring,oneDirect,doubleBinaryTree_doubleBinaryTree,direct_direct,localBWAware
Hierarchical,Switch,Switch,N,N,2,6,4,39,361,196.0,236.1,0,0,5,9,303,188,234,258,0,0,1,1,LIFO,7,1,10,1,direct_direct,direct_direct,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,Switch,Ring,P,P,2,7,4,481,2,235.7,220.4,0,0,5,7,7,298,254,404,1,0,1,2,FIFO,4,1,16,1,direct_direct,ring_ring,doubleBinaryTree_doubleBinaryTree,ring_ring,localBWAware
Hierarchical,FullyConnected,Switch,P,P,2,2,6,283,292,40.5,93.8,0,0,5,4,32,46,291,149,0,0,7,1,LIFO,9,1,25,0,direct_direct,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,ring_ring,localBWAware
Hierarchical,Switch,Ring,P,P,2,8,8,131,67,206.9,35.5,0,0,2,6,432,368,344,456,1,0,1,2,LIFO,2,1,5,0,oneDirect,ring_ring,doubleBinaryTree_doubleBinaryTree,direct_direct,localBWAware
Hierarchical,FullyConnected,Ring,N,N,2,8,3,273,91,101.4,63.3,0,0,0,9,272,26,495,329,1,0,7,2,FIFO,7,1,15,0,oneRing,oneRing,doubleBinaryTree_doubleBinaryTree,ring_ring,baseline
Hierarchical,FullyConnected,Switch,P,P,2,4,8,199,484,173.7,213.6,0,0,0,4,100,320,193,458,1,1,7,1,FIFO,4,1,5,0,direct_direct,oneRing,oneDirect,direct_direct,baseline
Hierarchical,FullyConnected,Switch,N,N,2,2,7,198,296,205.7,108.1,0,0,8,9,303,7,473,311,0,0,7,1,FIFO,4,1,26,1,ring_ring,ring_ring,ring_ring,direct_direct,baseline
Hierarchical,Ring,FullyConnected,P,P,2,5,2,247,157,88.1,33.6,0,0,7,2,125,48,36,393,1,1,2,7,FIFO,5,1,30,1,direct_direct,ring_ring,ring_ring,direct_direct,localBWAware
Hierarchical,Ring,FullyConnected,N,N,2,8,4,389,201,109.8,141.7,0,0,6,8,225,187,401,473,0,1,2,7,FIFO,3,1,4,0,ring_ring,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,FullyConnected,FullyConnected,N,N,2,4,4,175,402,143.8,231.1,0,0,9,7,373,46,289,276,0,0,7,7,LIFO,9,1,12,1,ring_ring,direct_direct,oneDirect,oneRing,localBWAware
Hierarchical,Ring,Ring,N,N,2,2,6,381,315,242.4,158.0,0,0,3,8,329,104,263,311,0,0,2,2,FIFO,4,1,30,1,direct_direct,direct_direct,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,Switch,FullyConnected,P,P,2,3,4,343,261,95.0,221.5,0,0,1,10,317,459,49,25,1,0,1,7,FIFO,5,1,19,0,direct_direct,direct_direct,ring_ring,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,FullyConnected,Ring,P,P,2,7,3,267,437,74.3,126.1,0,0,1,6,19,44,290,11,0,1,7,2,FIFO,10,1,6,1,ring_ring,ring_ring,ring_ring,oneDirect,localBWAware
Hierarchical,FullyConnected,Ring,P,P,2,2,2,90,336,121.0,88.6,0,0,6,3,79,251,41,494,0,1,7,2,LIFO,4,1,9,0,ring_ring,direct_direct,direct_direct,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,FullyConnected,FullyConnected,N,N,2,5,2,345,58,55.9,178.3,0,0,2,3,355,103,308,128,0,1,7,7,LIFO,8,1,14,1,ring_ring,ring_ring,doubleBinaryTree_doubleBinaryTree,ring_ring,localBWAware
Hierarchical,FullyConnected,Ring,N,N,2,8,7,310,311,188.7,39.9,0,0,8,5,318,349,168,71,0,0,7,2,FIFO,4,1,6,1,direct_direct,direct_direct,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,FullyConnected,Ring,N,N,2,8,7,458,153,129.7,105.4,0,0,0,6,348,331,192,423,1,0,7,2,FIFO,2,1,14,1,oneDirect,oneDirect,direct_direct,oneDirect,baseline
Hierarchical,Switch,Ring,N,N,2,8,7,222,149,13.4,50.0,0,0,6,5,185,326,380,207,0,0,1,2,FIFO,4,1,22,0,oneDirect,direct_direct,oneDirect,oneRing,baseline
Hierarchical,Ring,Switch,P,P,2,4,5,354,402,192.1,62.8,0,0,9,3,487,205,428,116,1,1,2,1,LIFO,5,1,16,0,ring_ring,doubleBinaryTree_doubleBinaryTree,oneRing,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,Switch,FullyConnected,P,P,2,8,6,327,159,208.3,157.3,0,0,2,4,483,84,341,85,1,0,1,7,FIFO,4,1,27,0,direct_direct,oneRing,oneRing,ring_ring,localBWAware
Hierarchical,Switch,FullyConnected,P,P,2,7,4,334,34,147.8,36.2,0,0,0,0,256,27,162,236,0,0,1,7,LIFO,1,1,25,1,ring_ring,direct_direct,oneDirect,direct_direct,localBWAware
Hierarchical,Switch,Switch,N,N,2,2,2,15,134,40.5,89.5,0,0,2,7,299,18,343,246,1,1,1,1,LIFO,8,1,22,0,oneRing,doubleBinaryTree_doubleBinaryTree,oneRing,direct_direct,baseline
Hierarchical,FullyConnected,Switch,N,N,2,4,6,334,44,157.1,226.4,0,0,2,4,321,66,474,273,0,0,7,1,FIFO,3,1,31,1,ring_ring,direct_direct,direct_direct,direct_direct,localBWAware
Hierarchical,FullyConnected,Switch,N,N,2,6,7,152,121,115.7,98.0,0,0,6,1,280,497,278,353,1,1,7,1,LIFO,2,1,5,1,direct_direct,direct_direct,oneRing,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,FullyConnected,Ring,P,P,2,4,5,172,144,60.0,183.2,0,0,6,3,320,492,48,443,0,0,7,2,LIFO,3,1,26,1,direct_direct,direct_direct,direct_direct,oneRing,localBWAware
Hierarchical,FullyConnected,FullyConnected,N,N,2,7,7,400,195,170.8,227.3,0,0,3,6,429,21,452,430,0,1,7,7,FIFO,5,1,29,1,oneDirect,oneDirect,oneRing,direct_direct,localBWAware
Hierarchical,FullyConnected,FullyConnected,P,P,2,8,8,17,220,242.7,111.2,0,0,9,10,122,14,250,440,1,1,7,7,LIFO,10,1,16,0,oneDirect,doubleBinaryTree_doubleBinaryTree,direct_direct,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,FullyConnected,Ring,N,N,2,8,5,242,120,194.6,32.0,0,0,2,0,143,220,113,332,1,1,7,2,LIFO,6,1,27,1,ring_ring,ring_ring,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,Switch,Ring,P,P,2,3,3,45,193,46.7,154.0,0,0,1,6,254,103,223,247,0,0,1,2,FIFO,1,1,20,1,direct_direct,ring_ring,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,Switch,FullyConnected,N,N,2,4,8,497,328,93.0,130.8,0,0,10,1,333,28,190,38,0,0,1,7,FIFO,3,1,21,1,ring_ring,direct_direct,oneDirect,oneRing,localBWAware
Hierarchical,Switch,Switch,N,N,2,4,3,152,289,17.7,181.8,0,0,1,0,83,91,169,253,1,0,1,1,LIFO,4,1,11,0,ring_ring,oneRing,ring_ring,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,FullyConnected,Ring,N,N,2,7,3,394,166,50.5,207.5,0,0,5,9,2,215,94,355,0,1,7,2,LIFO,10,1,10,1,oneDirect,oneDirect,direct_direct,direct_direct,baseline
Hierarchical,Ring,Switch,P,P,2,2,2,112,59,220.1,132.9,0,0,8,3,459,311,153,446,1,1,2,1,LIFO,8,1,22,0,direct_direct,direct_direct,doubleBinaryTree_doubleBinaryTree,direct_direct,localBWAware
Hierarchical,Ring,Switch,P,P,2,8,4,309,374,78.7,156.3,0,0,8,5,458,307,214,424,1,1,2,1,LIFO,5,1,20,0,doubleBinaryTree_doubleBinaryTree,ring_ring,ring_ring,direct_direct,localBWAware
Hierarchical,FullyConnected,FullyConnected,P,P,2,2,2,16,183,173.5,39.4,0,0,9,9,274,267,228,19,0,0,7,7,FIFO,7,1,15,0,ring_ring,direct_direct,ring_ring,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,FullyConnected,Ring,P,P,2,4,8,243,63,99.9,21.7,0,0,10,2,477,332,430,248,1,0,7,2,FIFO,5,1,4,0,ring_ring,oneDirect,direct_direct,ring_ring,localBWAware
Hierarchical,Switch,Switch,P,P,2,4,2,213,494,197.5,201.0,0,0,9,9,191,310,230,285,0,0,1,1,LIFO,10,1,29,0,direct_direct,direct_direct,doubleBinaryTree_doubleBinaryTree,direct_direct,baseline
Hierarchical,Switch,Switch,P,P,2,4,4,170,464,35.8,129.9,0,0,7,1,264,319,375,474,1,1,1,1,LIFO,9,1,29,1,direct_direct,ring_ring,oneDirect,ring_ring,localBWAware
Hierarchical,Ring,Ring,P,P,2,8,3,266,399,59.0,192.2,0,0,8,8,386,185,279,349,1,1,2,2,LIFO,7,1,29,0,direct_direct,direct_direct,oneRing,oneRing,localBWAware
Hierarchical,Switch,FullyConnected,N,N,2,4,7,209,143,92.9,18.0,0,0,5,9,95,12,55,238,0,0,1,7,LIFO,8,1,21,0,ring_ring,ring_ring,doubleBinaryTree_doubleBinaryTree,ring_ring,localBWAware
Hierarchical,Ring,Switch,P,P,2,4,3,66,376,27.1,131.0,0,0,9,9,207,494,148,175,1,0,2,1,LIFO,8,1,30,0,oneDirect,direct_direct,oneRing,oneRing,baseline
Hierarchical,Switch,FullyConnected,P,P,2,4,4,377,3,55.9,86.3,0,0,5,4,367,152,459,291,1,1,1,7,FIFO,3,1,5,1,oneRing,oneDirect,doubleBinaryTree_doubleBinaryTree,oneRing,baseline
Hierarchical,Ring,FullyConnected,P,P,2,8,7,392,276,119.2,216.7,0,0,8,5,295,324,188,109,0,1,2,7,FIFO,9,1,29,1,oneDirect,oneDirect,ring_ring,oneDirect,baseline
Hierarchical,Switch,FullyConnected,P,P,2,6,3,186,387,145.0,56.5,0,0,7,10,54,27,187,458,0,0,1,7,LIFO,2,1,6,1,oneRing,oneDirect,doubleBinaryTree_doubleBinaryTree,oneDirect,baseline
Hierarchical,Ring,FullyConnected,P,P,2,4,8,135,29,51.4,39.5,0,0,3,2,13,159,286,395,1,1,2,7,LIFO,1,1,31,0,doubleBinaryTree_doubleBinaryTree,ring_ring,oneRing,direct_direct,localBWAware
Hierarchical,FullyConnected,Switch,P,P,2,8,8,365,8,157.1,149.5,0,0,9,7,257,91,339,81,0,1,7,1,LIFO,3,1,12,1,ring_ring,ring_ring,ring_ring,ring_ring,baseline
Hierarchical,Ring,Switch,P,P,2,3,7,390,430,88.7,228.5,0,0,10,0,323,478,166,208,1,1,2,1,LIFO,10,1,14,0,direct_direct,ring_ring,direct_direct,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,Switch,Switch,P,P,2,2,4,478,328,216.3,92.9,0,0,10,7,376,149,10,392,1,0,1,1,LIFO,9,1,23,1,direct_direct,direct_direct,ring_ring,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,Switch,Switch,P,P,2,8,2,78,295,222.7,162.1,0,0,3,1,343,249,419,312,1,0,1,1,FIFO,10,1,7,0,ring_ring,oneRing,oneRing,ring_ring,baseline
Hierarchical,FullyConnected,Switch,N,N,2,5,5,315,307,67.2,194.4,0,0,1,8,142,310,114,12,1,1,7,1,LIFO,7,1,11,1,direct_direct,direct_direct,direct_direct,oneRing,localBWAware
Hierarchical,FullyConnected,FullyConnected,P,P,2,8,3,398,32,186.1,47.5,0,0,10,2,322,390,320,123,1,1,7,7,LIFO,5,1,26,0,ring_ring,oneRing,oneRing,direct_direct,baseline
Hierarchical,Switch,Switch,P,P,2,8,6,109,142,175.3,183.1,0,0,3,8,448,145,76,151,0,0,1,1,LIFO,3,1,13,1,oneDirect,oneDirect,oneDirect,oneRing,localBWAware
Hierarchical,Switch,FullyConnected,N,N,2,8,4,90,281,89.4,207.5,0,0,4,8,134,84,136,110,1,1,1,7,FIFO,1,1,21,0,oneDirect,ring_ring,direct_direct,oneRing,localBWAware
Hierarchical,Switch,Ring,P,P,2,4,2,55,417,103.3,94.5,0,0,1,8,245,336,497,170,1,1,1,2,LIFO,6,1,10,0,oneRing,doubleBinaryTree_doubleBinaryTree,oneDirect,ring_ring,baseline
Hierarchical,Switch,Switch,N,N,2,4,3,49,145,44.8,83.9,0,0,10,4,32,296,461,195,1,1,1,1,FIFO,7,1,24,0,direct_direct,oneDirect,direct_direct,oneDirect,localBWAware
Hierarchical,Switch,Switch,N,N,2,8,6,88,94,214.5,184.6,0,0,8,9,476,234,20,54,1,1,1,1,LIFO,7,1,12,0,ring_ring,direct_direct,oneRing,oneRing,baseline
Hierarchical,Switch,FullyConnected,P,P,2,4,3,442,16,91.4,49.8,0,0,8,3,19,166,498,60,1,1,1,7,FIFO,2,1,14,1,oneDirect,doubleBinaryTree_doubleBinaryTree,oneDirect,ring_ring,localBWAware
Hierarchical,Switch,Ring,N,N,2,2,2,197,37,237.6,50.5,0,0,3,6,29,153,155,65,1,1,1,2,LIFO,5,1,23,1,doubleBinaryTree_doubleBinaryTree,oneDirect,oneDirect,ring_ring,baseline
Hierarchical,FullyConnected,Ring,N,N,2,4,4,205,276,145.6,215.0,0,0,4,10,380,83,327,377,1,1,7,2,LIFO,6,1,28,0,ring_ring,ring_ring,ring_ring,oneRing,baseline
Hierarchical,Ring,Switch,P,P,2,2,8,82,398,192.3,238.4,0,0,2,1,134,418,413,383,0,0,2,1,LIFO,7,1,28,0,ring_ring,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,direct_direct,localBWAware
Hierarchical,Ring,Switch,N,N,2,8,2,69,481,135.7,219.8,0,0,9,3,393,333,420,430,0,0,2,1,LIFO,7,1,5,0,oneRing,ring_ring,oneDirect,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,FullyConnected,Switch,N,N,2,4,2,474,28,173.7,32.9,0,0,1,1,98,126,33,435,1,0,7,1,LIFO,9,1,15,0,direct_direct,direct_direct,direct_direct,direct_direct,localBWAware
Hierarchical,Switch,Switch,N,N,2,8,8,425,305,145.9,184.1,0,0,6,8,56,102,444,193,1,1,1,1,FIFO,5,1,24,1,oneDirect,oneRing,ring_ring,oneRing,baseline
Hierarchical,Switch,Switch,N,N,2,4,3,60,449,156.7,119.4,0,0,8,1,18,50,226,319,0,0,1,1,FIFO,5,1,25,0,direct_direct,oneRing,oneDirect,oneRing,baseline
Hierarchical,Ring,FullyConnected,P,P,2,8,7,465,276,230.8,128.9,0,0,7,8,481,145,138,414,1,1,2,7,LIFO,1,1,19,0,oneRing,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,Switch,Switch,N,N,2,2,2,11,27,149.5,127.2,0,0,2,9,424,151,189,416,0,0,1,1,FIFO,1,1,25,1,doubleBinaryTree_doubleBinaryTree,oneRing,direct_direct,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,Switch,Ring,P,P,2,7,2,158,1,208.1,108.2,0,0,1,3,111,226,34,76,1,1,1,2,FIFO,9,1,10,1,direct_direct,direct_direct,oneRing,ring_ring,baseline
Hierarchical,FullyConnected,FullyConnected,P,P,2,7,6,98,149,126.0,241.5,0,0,0,5,309,108,370,412,1,1,7,7,FIFO,7,1,4,1,direct_direct,ring_ring,doubleBinaryTree_doubleBinaryTree,oneRing,localBWAware
Hierarchical,Switch,Switch,P,P,2,8,3,51,99,229.4,154.0,0,0,0,10,462,261,442,209,0,0,1,1,LIFO,7,1,31,1,oneRing,oneDirect,oneDirect,oneDirect,localBWAware
Hierarchical,Ring,Ring,P,P,2,2,8,271,184,158.2,19.5,0,0,4,9,82,406,345,470,0,0,2,2,LIFO,10,1,14,0,ring_ring,direct_direct,ring_ring,ring_ring,localBWAware
Hierarchical,Switch,FullyConnected,N,N,2,4,2,495,119,37.6,173.3,0,0,2,6,296,126,175,203,1,1,1,7,LIFO,3,1,18,0,oneRing,doubleBinaryTree_doubleBinaryTree,ring_ring,direct_direct,localBWAware
Hierarchical,Ring,Ring,N,N,2,3,2,377,393,105.9,196.4,0,0,3,3,390,122,423,380,0,0,2,2,FIFO,9,1,26,1,ring_ring,ring_ring,ring_ring,direct_direct,baseline
Hierarchical,Switch,FullyConnected,N,N,2,4,4,295,262,142.0,161.5,0,0,5,10,28,126,393,133,0,0,1,7,LIFO,3,1,11,1,oneDirect,oneDirect,oneRing,direct_direct,baseline
Hierarchical,Switch,FullyConnected,P,P,2,4,2,95,124,225.4,180.5,0,0,10,9,468,229,4,97,0,1,1,7,FIFO,9,1,14,0,doubleBinaryTree_doubleBinaryTree,oneDirect,ring_ring,direct_direct,baseline
Hierarchical,Ring,FullyConnected,P,P,2,2,8,277,67,82.1,27.1,0,0,3,6,450,444,363,395,1,0,2,7,FIFO,5,1,9,0,direct_direct,direct_direct,direct_direct,ring_ring,baseline
Hierarchical,Ring,Ring,N,N,2,4,6,425,126,180.9,183.6,0,0,3,8,206,9,215,101,1,0,2,2,LIFO,7,1,9,1,direct_direct,direct_direct,ring_ring,direct_direct,localBWAware
Hierarchical,FullyConnected,FullyConnected,P,P,2,8,4,378,427,66.4,148.7,0,0,4,3,309,6,267,89,1,1,7,7,LIFO,10,1,4,0,ring_ring,doubleBinaryTree_doubleBinaryTree,oneRing,ring_ring,localBWAware
Hierarchical,FullyConnected,Ring,P,P,2,4,8,187,183,32.1,18.0,0,0,5,7,34,367,28,169,0,1,7,2,FIFO,6,1,11,0,direct_direct,oneDirect,doubleBinaryTree_doubleBinaryTree,ring_ring,baseline
Hierarchical,Switch,FullyConnected,P,P,2,8,4,44,76,201.4,248.4,0,0,6,4,323,234,38,292,1,1,1,7,LIFO,5,1,20,0,direct_direct,direct_direct,oneDirect,oneDirect,localBWAware
Hierarchical,FullyConnected,Switch,N,N,2,2,2,185,214,231.3,246.6,0,0,7,5,228,372,244,73,1,1,7,1,LIFO,1,1,20,0,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,oneDirect,oneRing,baseline
Hierarchical,Ring,FullyConnected,P,P,2,8,5,129,128,144.2,38.5,0,0,2,0,9,275,68,478,0,1,2,7,FIFO,3,1,5,0,direct_direct,ring_ring,ring_ring,ring_ring,baseline
Hierarchical,FullyConnected,FullyConnected,P,P,2,4,2,184,203,212.4,169.6,0,0,0,5,499,55,145,287,0,1,7,7,LIFO,4,1,23,0,oneDirect,doubleBinaryTree_doubleBinaryTree,ring_ring,ring_ring,localBWAware
Hierarchical,Ring,Switch,N,N,2,4,2,297,456,43.6,90.9,0,0,4,1,281,426,450,263,0,0,2,1,FIFO,7,1,27,0,oneDirect,doubleBinaryTree_doubleBinaryTree,oneDirect,oneDirect,baseline
Hierarchical,FullyConnected,Switch,P,P,2,4,3,15,156,151.6,47.9,0,0,5,1,275,446,345,258,1,0,7,1,LIFO,3,1,11,0,direct_direct,ring_ring,oneRing,oneRing,baseline
Hierarchical,Ring,Switch,P,P,2,8,2,455,147,119.1,199.2,0,0,8,9,1,330,297,389,0,0,2,1,FIFO,8,1,19,0,oneRing,oneDirect,ring_ring,ring_ring,baseline
Hierarchical,Switch,Ring,P,P,2,4,6,328,418,96.2,162.5,0,0,8,7,58,268,294,207,1,1,1,2,LIFO,10,1,32,0,oneRing,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,ring_ring,baseline
Hierarchical,Switch,FullyConnected,P,P,2,7,4,19,240,40.7,79.8,0,0,2,10,421,40,89,50,0,0,1,7,LIFO,3,1,22,1,ring_ring,direct_direct,oneRing,oneDirect,baseline
Hierarchical,FullyConnected,Switch,P,P,2,6,3,2,87,135.3,224.4,0,0,8,4,462,432,165,222,0,1,7,1,FIFO,2,1,12,1,oneDirect,oneDirect,ring_ring,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,Switch,Ring,N,N,2,7,4,340,87,247.1,173.5,0,0,7,4,254,240,122,425,0,1,1,2,LIFO,8,1,25,1,oneRing,oneRing,doubleBinaryTree_doubleBinaryTree,oneDirect,localBWAware
Hierarchical,Ring,Switch,P,P,2,2,2,121,276,243.1,94.0,0,0,6,7,480,12,494,408,0,0,2,1,FIFO,2,1,24,0,ring_ring,ring_ring,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,FullyConnected,Switch,P,P,2,4,6,385,107,182.9,188.2,0,0,2,2,3,301,309,288,0,1,7,1,FIFO,3,1,8,0,ring_ring,oneRing,oneRing,ring_ring,localBWAware
Hierarchical,Switch,Ring,P,P,2,8,2,114,45,229.5,232.7,0,0,1,2,378,439,335,203,0,1,1,2,LIFO,1,1,17,0,oneRing,direct_direct,direct_direct,oneRing,localBWAware
Hierarchical,Ring,FullyConnected,P,P,2,4,5,189,452,210.9,34.1,0,0,6,6,227,448,385,22,1,1,2,7,FIFO,3,1,16,0,oneDirect,direct_direct,oneDirect,direct_direct,baseline
Hierarchical,FullyConnected,Switch,N,N,2,8,6,481,380,234.2,126.4,0,0,3,10,396,274,297,160,1,1,7,1,FIFO,1,1,15,0,ring_ring,oneRing,ring_ring,ring_ring,baseline
Hierarchical,Switch,FullyConnected,N,N,2,4,7,426,231,238.1,90.0,0,0,8,8,42,252,152,250,1,0,1,7,FIFO,6,1,27,1,oneDirect,doubleBinaryTree_doubleBinaryTree,direct_direct,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,Ring,Ring,P,P,2,4,5,130,325,67.4,146.6,0,0,4,8,74,284,457,348,0,0,2,2,LIFO,2,1,17,1,direct_direct,direct_direct,direct_direct,direct_direct,baseline
Hierarchical,Ring,Ring,N,N,2,6,4,457,270,217.5,143.8,0,0,10,7,372,302,438,257,0,0,2,2,LIFO,3,1,25,1,oneRing,oneRing,oneRing,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,FullyConnected,FullyConnected,P,P,2,5,5,220,113,210.4,52.6,0,0,8,7,326,123,230,64,0,0,7,7,FIFO,4,1,18,1,oneDirect,oneDirect,oneDirect,ring_ring,localBWAware
Hierarchical,Switch,Ring,N,N,2,7,5,174,434,199.4,112.1,0,0,6,6,116,164,422,342,1,0,1,2,LIFO,1,1,25,1,direct_direct,direct_direct,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,Switch,Ring,N,N,2,8,6,63,88,187.7,215.5,0,0,0,4,222,156,195,273,0,0,1,2,FIFO,2,1,13,0,ring_ring,oneDirect,oneDirect,direct_direct,baseline
Hierarchical,Switch,FullyConnected,P,P,2,4,8,229,321,153.4,123.1,0,0,3,3,399,103,403,164,0,0,1,7,FIFO,1,1,15,1,oneRing,oneDirect,oneDirect,direct_direct,localBWAware
Hierarchical,Switch,Switch,P,P,2,8,2,249,313,200.7,34.6,0,0,1,5,72,336,164,185,1,1,1,1,FIFO,3,1,25,0,oneDirect,doubleBinaryTree_doubleBinaryTree,oneDirect,ring_ring,localBWAware
Hierarchical,Ring,FullyConnected,N,N,2,3,6,163,176,188.5,195.3,0,0,9,10,459,100,271,214,1,1,2,7,FIFO,6,1,17,1,direct_direct,ring_ring,ring_ring,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,FullyConnected,Switch,N,N,2,7,8,79,469,192.9,50.3,0,0,3,0,128,34,299,32,0,0,7,1,FIFO,1,1,5,1,direct_direct,ring_ring,oneRing,oneDirect,localBWAware
Hierarchical,Ring,FullyConnected,N,N,2,8,3,33,282,12.5,105.8,0,0,5,10,477,439,226,233,1,0,2,7,LIFO,4,1,20,0,oneDirect,direct_direct,oneDirect,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,FullyConnected,FullyConnected,P,P,2,2,5,230,33,206.5,177.1,0,0,6,1,286,118,111,500,1,1,7,7,FIFO,1,1,17,1,ring_ring,direct_direct,ring_ring,direct_direct,baseline
Hierarchical,Switch,Switch,N,N,2,7,5,495,228,79.1,235.8,0,0,0,7,172,486,72,465,1,0,1,1,FIFO,4,1,17,1,oneDirect,oneDirect,oneRing,direct_direct,baseline
Hierarchical,FullyConnected,Ring,P,P,2,8,3,447,372,59.0,65.9,0,0,6,8,178,80,324,222,1,0,7,2,LIFO,7,1,11,0,direct_direct,direct_direct,direct_direct,oneRing,localBWAware
Hierarchical,FullyConnected,Ring,N,N,2,8,2,279,153,84.6,183.5,0,0,9,4,178,194,210,495,1,0,7,2,LIFO,3,1,20,1,oneRing,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,Switch,FullyConnected,P,P,2,6,5,128,219,186.1,117.8,0,0,5,4,123,28,221,452,0,0,1,7,FIFO,6,1,20,1,direct_direct,direct_direct,oneRing,oneDirect,baseline
Hierarchical,Switch,FullyConnected,P,P,2,4,3,411,383,16.2,247.6,0,0,6,9,141,418,445,187,1,1,1,7,FIFO,2,1,9,0,ring_ring,doubleBinaryTree_doubleBinaryTree,oneRing,ring_ring,baseline
Hierarchical,Switch,Switch,P,P,2,8,8,151,32,238.0,180.7,0,0,7,4,475,377,274,287,1,0,1,1,LIFO,7,1,17,1,oneDirect,oneDirect,direct_direct,oneDirect,baseline
Hierarchical,FullyConnected,Switch,P,P,2,8,4,465,92,241.7,150.8,0,0,7,7,487,287,18,489,0,1,7,1,LIFO,10,1,8,0,direct_direct,oneRing,oneRing,ring_ring,baseline
Hierarchical,Ring,FullyConnected,N,N,2,8,8,412,451,244.2,147.2,0,0,3,5,348,241,219,455,0,1,2,7,FIFO,10,1,20,1,oneDirect,oneDirect,oneRing,direct_direct,baseline
Hierarchical,Ring,Switch,N,N,2,8,3,8,334,223.9,178.1,0,0,2,7,472,311,357,317,1,0,2,1,LIFO,9,1,32,0,oneDirect,ring_ring,oneDirect,ring_ring,localBWAware
